id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
29046160,CENTRE Apartment NEAR MUSEUM DISTRICT,389623,Ric,,De Baarsjes - Oud-West,52.36393,4.87508,Private room,198,4,114,2022-08-21,2.41,2,64,24,0363 EC05 78B7 36DA 16BA
29067735,Bright & Stylish studio close to Museum Quarter,10842758,Sarah,,De Pijp - Rivierenbuurt,52.35068,4.88796,Entire home/apt,135,2,7,2021-09-12,0.15,2,0,1,0363 6410 1530 7E7B 6A0F
29071896,Beautiful Studio on ground floor in Westerpark,219062056,Bram,,Westerpark,52.3824,4.87273,Entire home/apt,229,4,33,2022-07-31,0.70,1,33,6,03631331D7E0D33ECACF
29116941,Art nouveau houseboat overvieuwing Amstel river,80463611,Rob,,Centrum-Oost,52.36769,4.89981,Entire home/apt,300,3,27,2020-02-23,0.58,1,1,0,036380206C4CEE89B01D
29120704,Studio Lior,19886464,Rob,,Oud-Oost,52.36579,4.92868,Private room,89,2,36,2022-08-25,0.77,1,55,3,0363 9B0D 73FF B5F6 CAA5
29124691,Spacious apartment in the center of de Pijp,219479621,Anne,,De Pijp - Rivierenbuurt,52.35305,4.89162,Entire home/apt,265,1,2,2018-11-25,0.04,1,64,0,0363 A2B3 A4D6 C8DC 0233
29156993,Scenic Tugboat city center,14049960,Dennis,,Centrum-Oost,52.36001,4.90281,Entire home/apt,78,2,45,2022-09-04,0.95,2,0,18,0363 7C23 D9C4 2C9B F14A
29174186,Cozy apartment near Vondelpark and city center,17028825,Li,,De Baarsjes - Oud-West,52.36218,4.86589,Entire home/apt,150,1,10,2020-03-01,0.21,1,0,0,0363 5D74 F93C 1CB9 C609
29175007,Luxurious boutique studio apartment with garden,77332309,Jack & Semira,,De Aker - Nieuw Sloten,52.34248,4.79112,Private room,103,2,82,2022-09-06,1.79,1,51,23,0363 6DCB 0F11 5D96 BFAB
29181440,Spacious 3BR family rental next to Museum District,31540174,Isis,,De Pijp - Rivierenbuurt,52.35646,4.88986,Entire home/apt,300,3,5,2021-07-22,0.11,1,0,0,0363 5F0D EA0D 65C0 0DB0
29212801,Private studio in central located townhouse,14970026,Ethel,,Watergraafsmeer,52.34188,4.92073,Private room,86,1,148,2022-09-01,3.16,1,172,52,0363 C795 4B29 96D4 EF86
29230120,Light and modern studio in Jordaan area,94786135,Renate,,Westerpark,52.38209,4.87935,Entire home/apt,124,2,57,2022-08-27,1.24,1,220,22,Exempt
29251403,Amsterdam center Room Herisson,29722553,Iegor,,Centrum-Oost,52.36939,4.90386,Private room,97,3,104,2022-09-05,2.25,2,142,26,0363 8FA7 A726 E9EC 81E1
29256776,Spacious apartment in De Pijp,23687759,Ryan,,De Pijp - Rivierenbuurt,52.35272,4.90364,Entire home/apt,250,3,5,2020-01-02,0.11,1,0,0,0363 7DA0 F2E6 FFB6 A008
29258934,Cosy studio  bijzonder pand  Amsterdam- IJburg,44051824,Brigitte,,IJburg - Zeeburgereiland,52.36122,4.97921,Private room,60,2,84,2022-09-01,1.79,2,101,19,0363FA5AF913A1FD66D6
29268359,Venice Big Room Herisson,29722553,Iegor,,Centrum-Oost,52.37032,4.90575,Private room,99,3,80,2022-09-04,1.69,2,143,26,0363 8FA7 A726 E9EC 81E1
29272315,Cosy  Bright Big apartment near the Pijp,218099270,Helene,,De Pijp - Rivierenbuurt,52.34502,4.90325,Entire home/apt,286,3,12,2022-08-25,0.26,1,4,5,0363645E5128OB6CE411
29275106,Luxurious & spacious 5* oasis,9904162,Lorin,,Buitenveldert - Zuidas,52.3271,4.86158,Entire home/apt,275,5,14,2022-03-10,0.30,1,0,4,0363 F9B5 94C2 DC30 AE67
29298781,Lovely retro room with private bathroom,2342196,Kes,,De Baarsjes - Oud-West,52.36379,4.86229,Private room,104,2,83,2022-08-15,1.76,1,110,47,0363 1153 7AF7 596F ABCC
29300357,"Canal apartment, Old West, cute and specious.",212086676,Laurens,,De Baarsjes - Oud-West,52.371,4.87222,Entire home/apt,280,1,5,2019-11-17,0.13,1,21,0,0363 0943 719F AAD5 55CC
29301356,Amsterdam Zuid home with a garden,35231070,Margot,,Zuid,52.3524,4.84823,Entire home/apt,200,4,7,2022-08-28,0.15,1,5,1,0363 E1B2 4719 8A13 7EB3
29302592,1-Bedroom Apt in Amsterdam East by YAYS (6 pax),220711664,Amsterdam East By YAYS,,Oostelijk Havengebied - Indische Buurt,52.36777,4.93385,Entire home/apt,492,1,256,2022-08-24,5.54,1,257,119,Exempt
29304751,Cozy Amsterdam Family house,6012116,Annelous,,Oud-Noord,52.39666,4.91655,Entire home/apt,225,4,16,2022-04-29,0.40,1,0,12,0363 2580 73CF 5BF7 4D7B
29307344,Trendy apartment which will make you feel at home!,27951211,Eelke & Erwin,,Westerpark,52.37506,4.86475,Entire home/apt,100,4,12,2020-01-03,0.26,1,0,0,0363 C244 955D 099B 573B
29332959,Oliver’s Suite: luxury boutique suite in the Pijp,12364777,Suzanne,,De Pijp - Rivierenbuurt,52.35422,4.88721,Private room,100,2,96,2020-08-30,2.13,1,0,0,0363 C6FE C3A7 17AB 7038
29335948,Light and cozy appartment near the city centre,221002167,Sascha,,Slotervaart,52.34908,4.8416,Entire home/apt,149,6,11,2022-06-08,0.23,1,0,4,0363 820D 9DB6 706C 37E7
29350469,Family house with garden close to city centre,10116811,Maaike,,Noord-West,52.40865,4.92418,Entire home/apt,200,7,9,2022-08-22,0.22,1,0,2,0363 AB58 3B28 75DB 0E36
29350903,The little townhouse,4029713,Otto,,De Pijp - Rivierenbuurt,52.35332,4.89381,Private room,120,3,51,2022-08-15,1.49,1,139,30,0363 7EDC 08E9 21A2 5270
29389947,"Ideaal gelegen, mooi appartement in Centrum Oost",5996778,Jumoke,,Oostelijk Havengebied - Indische Buurt,52.36704,4.93206,Entire home/apt,140,5,7,2021-11-08,0.16,1,0,1,0363 F68E 61CD 03D8 6FFB
29435883,Family house with garden Watergraafsmeer Amsterdam,24666452,Mirjam,,Watergraafsmeer,52.35321,4.94144,Entire home/apt,160,4,11,2022-08-22,0.24,1,11,4,0363 DBC5 EE19 5FA6 0E03
29456107,Cosy 1920s home close to Amsterdam Central,14071148,Dylan & Laura,,Oud-Noord,52.38813,4.90905,Entire home/apt,244,5,18,2022-08-09,0.48,1,0,2,0363 1B93 9800 6620 4F86
29456931,Cozy 3bed Apartment(canal view) at edge of Jordaan,81128875,Aleksandar,,Westerpark,52.3866,4.88288,Entire home/apt,600,3,16,2022-04-19,0.36,1,347,2,0363 D076 1FA0 BE9C DF32
29471672,"Ground floor Jordaan apartment, wheelchair accessible",23920538,Patricia,,Centrum-West,52.37267,4.87725,Hotel room,270,1,0,,,1,197,0,Exempt
29477986,B&B BOAT,14318799,Franka,,Centrum-Oost,52.3678,4.92339,Private room,113,3,102,2022-08-14,2.24,1,0,28,0363 4E0E CA8D 4D02 85A1
29486525,Comfortable 2 floor apartment in a popular area,37812218,Louisa,,Oud-Oost,52.35295,4.91879,Entire home/apt,220,3,11,2022-05-14,0.24,1,12,6,0363 EC9E 8462 9798 9FC2
29578670,Modern & Light apt. in very best area: De Pijp!,57104478,Sabrine,,De Pijp - Rivierenbuurt,52.3571,4.88909,Entire home/apt,160,4,7,2022-05-02,0.15,1,58,5,03638F60FD1123794749
29604704,Very Bright and Spacious Loft Apartment in De Pijp,21273834,Peter,,De Pijp - Rivierenbuurt,52.35069,4.89704,Entire home/apt,200,2,8,2019-09-16,0.18,1,0,0,0363 3BC1 A43C FC79 DBA4
29648361,Canal view suite in centre! (perfect location),223154779,Canal View Suite,,Centrum-West,52.37719,4.89296,Private room,200,2,39,2022-09-01,0.83,1,212,11,0363 B443 A9C1 448E 11EA
29653936,Elegant & Stylish Parkside Home,2991165,Dan,,Bos en Lommer,52.37495,4.84774,Entire home/apt,200,3,4,2022-06-29,0.09,1,1,2,0363 0E7E ABC8 FBB0 4656
29668487,"Light, Luxury Home in Central Amsterdam",5559694,Mick,,De Baarsjes - Oud-West,52.36203,4.87407,Entire home/apt,1000,4,27,2022-08-01,0.58,1,0,9,0363 B306 02B1 00AA BB7C
29678104,Brand new appartment of 74m2 and a small garden!,69422882,Thomas,,Watergraafsmeer,52.35348,4.9451,Entire home/apt,189,4,8,2021-03-07,0.20,2,75,0,0363AA60F2234C34C481
29678352,"Lovely, light and airy family apartment",5823447,Lisa,,De Pijp - Rivierenbuurt,52.34257,4.89527,Entire home/apt,340,5,6,2022-08-08,0.14,1,7,2,0363 1995 FD46 C592 5338
29701331,Luxury apartment with rooftop terrace (140m2),223507896,Dylan,,De Pijp - Rivierenbuurt,52.35478,4.90439,Entire home/apt,299,2,39,2022-06-12,0.84,1,0,10,0363 06F8 532C 5B65 CA0E
29705321,"Charming, typical bright apartment - 
B&B Anne",51403934,Anne,,De Baarsjes - Oud-West,52.361416,4.86674,Private room,186,3,149,2022-08-31,3.22,1,95,51,036351600FB1AD68D5B7
29705676,Modern studio on Amsterdam houseboat,2598068,Roy,,Oostelijk Havengebied - Indische Buurt,52.3764,4.94627,Private room,123,3,86,2022-09-04,1.95,1,57,31,0363 D6CF C0AC 2B9C E0AC
29723106,Cozy apartment close to the Jordaan/city centre.,223623374,Wietse,,Westerpark,52.38225,4.87299,Entire home/apt,110,2,3,2019-10-20,0.06,1,0,0,0363 55EC 797F 0262 9A90
29730599,New beautiful Amsterdam family home + free parking,9519113,Miechiel,,Watergraafsmeer,52.35645,4.93407,Entire home/apt,299,4,8,2019-10-20,0.18,1,0,0,0363 591C 8687 F124 F721
29750219,"Nice studio apartment 
With great accessibillity",219048139,Tom,,Watergraafsmeer,52.33857,4.91858,Entire home/apt,80,3,6,2019-12-02,0.13,1,0,0,0363 A9F8 C810 1590 9736
29775727,Cuba Casa Centro Amsterdam,111895751,Amilcar Michel,,Centrum-Oost,52.37121,4.91932,Private room,90,1,22,2019-09-22,0.47,1,1,0,0363 A8BA 752A C1AD D01E
29776071,"The Old Canal House: studio, right in center !",224019594,Mark,,Centrum-West,52.37206,4.8972,Private room,142,1,281,2022-09-05,6.05,2,175,114,0363FE1BDEEB8F81D1AA
29795660,Tranquil Amsterdam Houseboat Stay,8297308,Family Erich,,Bos en Lommer,52.38092,4.86146,Entire home/apt,220,4,2,2022-07-18,0.10,1,28,1,0363C6AC9357F9F2E559
29800652,Spacious & Newly-renovated 2-Bdrm Apt in Ams-West,175454731,Ayo,,Bos en Lommer,52.3786,4.85046,Entire home/apt,220,2,15,2019-11-10,0.32,1,0,0,0363 BB27 B86F FA05 7373
29818313,Spacious stylish house with garden at Noorderpark,780963,Lars,,Oud-Noord,52.39722,4.91681,Entire home/apt,200,3,9,2020-01-23,0.23,1,0,0,0363 D54A D9D0 EA48 8FF1
29836165,B&B Het Kabinet Amsterdam,223790843,Jan Willem,,De Pijp - Rivierenbuurt,52.35616,4.90086,Private room,194,2,0,,,2,269,0,0363 D0B9 864D 2280 D8B4
29845284,PRIVATE ground floor apartment in Center - Jordaan,221374705,Emmy'S Bnb,,Centrum-West,52.38748,4.8882,Private room,131,3,43,2022-08-12,0.93,2,102,24,0363E0211704A43933A1
29845425,Heerengracht 2 Bedroom Apartment 45m² Aircon,15976351,Langestraat,,Centrum-West,52.37767,4.8928,Private room,372,1,80,2022-08-21,1.77,1,30,33,0363 9B65 744D D8F5 D59E
29868977,Loft Garden Studio,224621027,Arno Y Maria,,Noord-Oost,52.40393,4.94149,Private room,90,3,109,2022-09-03,2.36,1,86,39,O36392C64338B5815D36
29871927,Beautiful private studio on eco friendly houseboat,10778709,Marloes,,Oostelijk Havengebied - Indische Buurt,52.37546,4.94386,Private room,133,2,89,2022-08-28,1.98,1,2,32,0363 4BE5 DADE 4F09 F994
29874862,"Sailingship Waterwolf, unique group accomodation",5037506,Olaf,,Oud-Noord,52.39956,4.89681,Private room,529,2,34,2022-05-01,0.77,2,0,16,Exempt
29897394,"Spacious room for 2, tram 25 min to centre/sights",219229884,Thérèse,,Buitenveldert - Zuidas,52.32338,4.86945,Private room,95,1,1,2020-03-02,0.03,1,0,0,0363 F728 11C3 219B C6C6
29901220,"The Old Canal House: suite, right in center!",224019594,Mark,,Centrum-West,52.37206,4.8972,Private room,137,1,213,2022-09-03,4.59,2,185,90,0363FE1BDEEB8F81D1AA
29913161,Unique Bohemian Flat in the Pijp,56940150,Michael,,De Pijp - Rivierenbuurt,52.35045,4.89747,Entire home/apt,180,2,16,2022-05-29,0.36,1,237,5,0363 6507 8759 5889 E417
29919168,Green oases in the city of Amsterdam,87974972,Fleur,,Watergraafsmeer,52.353,4.93819,Private room,133,2,64,2022-08-21,1.43,3,312,14,03630D86E70F8A2A2E3E
29919544,"Wonderful, beautiful and quiet place, welcome!",87974972,Fleur,,Watergraafsmeer,52.35229,4.93761,Private room,125,2,56,2022-08-21,1.21,3,299,13,03630D86E70F8A2A2E3E
29923896,Red Tulip Studio in Heart of Amsterdam,156790830,Mila,,Centrum-West,52.37988,4.88459,Private room,144,1,143,2022-09-04,3.13,3,304,56,0363 D7D4 C192 EE8B 7125
29953708,Elegant and spacious home on Amstel River,2339287,Blair,,De Pijp - Rivierenbuurt,52.3578,4.90303,Entire home/apt,300,3,13,2022-07-17,0.29,1,0,2,0363 F3EB F5F0 C019 BBCF
29959998,Nice and accessible Amsterdam spacious flat,1369244,Rony,,De Pijp - Rivierenbuurt,52.34282,4.8952,Entire home/apt,140,20,3,2020-08-05,0.07,1,48,0,0363 571B B4F3 2C04 21DA
29961732,3 floors in the Pijp,9482375,Elizabeth,,De Pijp - Rivierenbuurt,52.35477,4.89571,Entire home/apt,231,3,3,2019-07-29,0.07,1,0,0,0363 5D82 C33B C203 799F
30026596,Small apartment in lively but quiet neighbourhood,183546093,Bart,,Oostelijk Havengebied - Indische Buurt,52.36451,4.93759,Entire home/apt,105,3,30,2022-08-18,0.65,1,0,7,0363 71D3 9AD6 08C0 EC73
30030055,Cozy & Calm apartment in the trendy East Amsterdam,56046911,Georgia,,Oud-Oost,52.358418,4.924475,Entire home/apt,204,2,6,2022-09-04,0.17,1,101,3,0363 C973 A61E 258D 17EC
30041153,a lovely place in Amsterdam,8489765,Alejandro,,Westerpark,52.38939,4.88606,Private room,170,2,119,2022-09-05,2.62,1,43,34,0363 D7F3 177D 8E90 748C
30041745,Cozy room in stylish renovated apartment,225780606,Stef,,De Baarsjes - Oud-West,52.37002,4.85277,Private room,93,3,104,2022-08-04,2.25,3,34,21,0363 DEE5 DDC9 21D1 886B
30042149,Spacious room in stylish renovated apartment,225780606,Stef,,De Baarsjes - Oud-West,52.37039,4.85395,Private room,93,3,85,2022-08-24,1.85,3,64,31,0363 DEE5 DDC9 21D1 886B
30059099,Light and welcoming family home,25603061,Craig,,Zuid,52.34988,4.84792,Entire home/apt,400,2,3,2020-02-23,0.07,1,0,0,0363 95AB 5378 5EA4 9612
30089759,Studio in het gezellige Amsterdam west,34846985,Lisa,,Bos en Lommer,52.37645,4.84566,Entire home/apt,100,2,14,2021-08-29,0.30,1,0,0,0363 2CD2 14D0 2858 0FCE
30100534,★A Solo Traveller's Haven★Room in rooftop apt★,3825472,Jimmy Tae Jik,,Oud-Oost,52.35981,4.91453,Private room,64,2,209,2022-08-22,4.57,2,13,46,0363 89E7 CABE BC9E CF02
30108002,"Comfortable family home, near city center",128591809,Julieta,,Noord-Oost,52.40935,4.92851,Entire home/apt,215,3,19,2022-08-19,0.42,1,113,8,0363 544A 7E9E EECA 2396
30123385,"Spacious room with water view, longer periods only",3988034,Sascha,,Oostelijk Havengebied - Indische Buurt,52.37683,4.9264,Private room,79,1,1,2019-09-15,0.03,2,0,0,0363 30E4 42C9 D395 AF0E
30123898,Great apartment in best part of Amsterdam,26841469,Chantal,,De Pijp - Rivierenbuurt,52.35363,4.89877,Entire home/apt,385,2,5,2019-05-27,0.11,1,1,0,0363 45D9 0132 5B6C 1638
30127663,A quiet home in the amazing Jordaan,63885574,Tomas,,Centrum-West,52.37572,4.88069,Entire home/apt,209,5,11,2022-08-16,0.25,1,0,1,0363 2D55 5692 8CA8 81B8
30140860,Grand & luxurious room in a Century old Townhouse,199638619,Roszica,,Zuid,52.35372,4.87803,Private room,131,3,106,2022-08-09,2.29,2,70,25,0363 43AE EF53 879A 1693
30141051,Luxurious garden room in Century Old Townhouse,199638619,Roszica,,Zuid,52.35493,4.88012,Private room,118,3,54,2022-08-29,1.17,2,99,15,0363 43AE EF53 879A 1693
30142159,Beautiful houseboat in the heart of Amsterdam,195537,Alex,,Westerpark,52.38352,4.8794,Entire home/apt,286,4,18,2022-08-15,0.40,1,0,1,0363 D635 A41D E5F1 0E88
30152254,Luxury apartment with great rooftop city views,9934252,Eline,,Oud-Oost,52.3565,4.91704,Entire home/apt,150,4,0,,,1,0,0,0363 783B E566 7AFF 92E0
30177899,Bright apartment next to Vondelpark,226533266,Laura,,Zuid,52.35618,4.85146,Entire home/apt,195,1,35,2022-08-12,0.80,1,81,12,0363 093F 62F2 4680 912C
30202932,Grande  chambre /petit dejeuner offert/Jardin,226859324,Jacqueline,,De Baarsjes - Oud-West,52.36639,4.8601,Private room,75,3,136,2022-09-05,2.97,1,124,41,0363 8260 99B6 2DBB FA2C
30202960,Betty's room,12283567,Nadja & Aydın,,Slotervaart,52.36087,4.82333,Private room,50,2,16,2020-03-06,0.35,2,0,0,0363 53AC 2B18 9FFD 46AC
30244717,GARDEN STUDIO AIRPORT FREE BIKES & BREAKFAST,4443833,Nova Team,,De Aker - Nieuw Sloten,52.33299,4.80352,Entire home/apt,102,1,196,2022-09-01,4.27,2,237,63,
30250279,Private room in a Historical Building! City Centre,101856083,Unsal,,Centrum-Oost,52.37103,4.91205,Private room,194,2,134,2022-08-14,2.94,1,121,28,0363 55DB 056B FF8A BA37
30251394,COSY | MODERN | BALCONY | CLEAN | FEEL @ HOME,74807974,Vera,,De Baarsjes - Oud-West,52.36489,4.86007,Entire home/apt,202,3,8,2022-08-13,0.20,1,0,5,0363 D814 504D 315D 8A5B
30261748,Amstel BNB Amsterdam Centre,111736939,Amsterdam Amstel BNB,,Oud-Oost,52.35585,4.9094,Private room,175,3,83,2022-08-22,1.82,1,155,49,0363 122B C469 757B F84E
30264925,Room with private entrance in heart of A'dam,85420364,Mewis,,Centrum-West,52.37252,4.89583,Private room,138,1,192,2022-08-21,4.29,2,126,62,0363 A06E 79E4 2D62 5D84
30265278,Beautiful room with max privacy in heart of A'dam,85420364,Mewis,,Centrum-West,52.37106,4.89581,Private room,139,1,148,2022-08-24,3.33,2,128,58,0363 A06E 79E4 2D62 5D84
30265387,Spacious (71m2) and light apartment in Amsterdam,20051404,Ward,,Oostelijk Havengebied - Indische Buurt,52.36433,4.9373,Entire home/apt,150,4,7,2019-10-13,0.15,1,0,0,0363 CA45 99A3 617F DC6D
30282572,Comfortable apartment close to Jordaan/Citycentre,224101212,Juriaan,,De Baarsjes - Oud-West,52.37284,4.87271,Entire home/apt,125,3,22,2022-06-19,0.48,1,1,9,0363 4C46 F8D2 1532 F445
30289771,Spacious and stylish  apartment,4361902,Yorick,,De Baarsjes - Oud-West,52.36779,4.85723,Entire home/apt,283,2,16,2022-05-30,0.35,1,11,3,0363 577E FC44 8D1F 7D97
30316474,Fenelli free bikes & free parking,227640350,Sylvia,,Noord-Oost,52.38324,4.96243,Private room,89,1,47,2022-06-08,1.05,1,0,15,0363 79C7 0DC7 7AAD 736E
30356862,Sanitized! AirCon Penthouse w/view on Royal Palace,23824257,Vacation Rental Connect,,Centrum-West,52.37318,4.88985,Entire home/apt,446,3,28,2022-07-22,0.62,1,287,10,0363 9826 722E 9449 AC0F
30359891,Not your average apartment,44498272,Clement,,Zuid,52.35697,4.85934,Entire home/apt,195,4,13,2022-06-20,0.29,1,16,3,0363 CC9B 98A2 3241 7E7A
30371430,Garden Apartment Westerpark,4844634,Zoe,,Westerpark,52.37831,4.86941,Entire home/apt,120,3,36,2022-06-20,0.80,1,0,8,0363 FC58 52EF 5F77 35FD
30374406,"Private accommodation in City Centre, 2nd floor",228056341,Amar,,Centrum-Oost,52.37115,4.91163,Private room,173,2,168,2022-08-29,3.68,2,124,52,0363 CC02 61B9 0B19 9FEC
30389816,Modern and comfortable home next to city center,115026554,Margo,,IJburg - Zeeburgereiland,52.35101,4.99379,Entire home/apt,140,2,0,,,2,0,0,0363 4525 982A 20C2 CF67
30393444,Modern apartment next to city center,115026554,Margo,,IJburg - Zeeburgereiland,52.35154,4.99529,Entire home/apt,130,2,2,2019-01-02,0.04,2,0,0,0363 4525 982A 20C2 CF67
30394912,"New! Exclusive Houseboat ""Bluewater  Amsterdam"".",198405490,Suzanne,,Centrum-West,52.38075,4.88625,Private room,507,2,28,2022-08-08,0.62,7,9,12,0363 4CEF CC77 B9F1 765F
30395086,Large 2-Bedroom Apartment in trendy NDSM,228217790,Short Stay Group,,Oud-Noord,52.39706,4.90492,Entire home/apt,394,1,4,2021-11-24,0.21,1,216,2,Exempt
30418746,Purple Tulip Studio in the Heart of Amsterdam,156790830,Mila,,Centrum-West,52.38176,4.88554,Private room,150,1,118,2022-09-05,2.57,3,327,48,0363 D7D4 C192 EE8B 7125
30442884,Stylish city apartment on Kinkerstraat,1522654,Jim,,De Baarsjes - Oud-West,52.36612,4.8634,Entire home/apt,118,2,7,2022-04-03,0.16,1,0,3,0363 2A69 7FDC 5AB1 D984
30453053,Beautiful apartment in the heart of Amsterdam Oost,1442073,Johanna,,Oostelijk Havengebied - Indische Buurt,52.36422,4.93679,Entire home/apt,130,5,7,2022-08-01,0.16,1,2,3,03634F548FE4E1508ABE
30461243,"Comfortable deluxe room, Amsterdams best, hosted.",228692066,Charline,,Zuid,52.34902,4.87893,Private room,83,1,99,2022-08-26,2.18,1,105,34,0363 5681 8082 9BA3 1B67
30464560,Spacious and Modern Apartment in lovely Amsterdam,14706918,Marcel,,Oostelijk Havengebied - Indische Buurt,52.3593,4.93622,Entire home/apt,275,3,22,2022-07-13,0.48,1,4,6,0363 ABA5 4620 D5AB FD97
30467382,Stylish family apartment in the museums district,45057037,Alexandra,,Zuid,52.35438,4.86322,Entire home/apt,650,3,7,2022-08-10,0.16,1,0,1,0363 BF17 47E2 FB01 C583
30504115,Cosy room (& 2 bikes) in a lively neighborhood,7134355,Michiel,,Oud-Oost,52.36264,4.92591,Private room,105,2,97,2022-08-28,2.14,2,0,27,0363 2AF9 4824 9A1A EC37
30505312,Great place to discover Amsterdam & Noord,1619130,Laurens,,Oud-Noord,52.39614,4.91603,Entire home/apt,176,2,19,2022-08-13,0.42,1,70,6,0363 341A 6D95 D90C 814B
30514273,B&B Het Kabinet,223790843,Jan Willem,,De Pijp - Rivierenbuurt,52.35723,4.90015,Private room,194,1,0,,,2,269,0,0363 D0B9 864D 2280 D8B4
30519246,Lovely 2 BR apartment in Amsterdam,33765320,Thibault,,De Baarsjes - Oud-West,52.36519664848425,4.8590006169901505,Entire home/apt,350,3,0,,,1,357,0,0363 A56A 4600 861A 316A
30526611,Spacious and clean apartment with amazing view.,104911775,Niek,,Oostelijk Havengebied - Indische Buurt,52.3669,4.94256,Entire home/apt,150,3,5,2022-08-27,0.11,1,0,2,0363 2EC5 C38F D488 B713
30551730,2 Private bedrooms in the pijp,33755999,Martin,,De Pijp - Rivierenbuurt,52.3544,4.88679,Private room,343,2,72,2022-09-04,1.61,1,104,57,Exempt
30562707,Duplex with roof terrace in Oosterpark Amsterdam,11654284,Olga,,Oud-Oost,52.3603,4.92601,Entire home/apt,180,3,5,2022-08-20,0.11,1,9,4,0363 4F5D E00A 62C4 42D8
30685379,Stay on my comfy Sofa-bed In De-Pijp,10789364,Elina,,De Pijp - Rivierenbuurt,52.3566,4.88916,Shared room,45,1,25,2019-11-23,0.55,2,0,0,0363 3BEF 0B30 17B6 C608
30690086,Amsterdam nieuw Sloten,117820649,Mohanned,,De Aker - Nieuw Sloten,52.34609,4.80854,Private room,371,2,0,,,5,0,0,0363 DFE0 BA9A 9F3B 3F02
30691249,Cozy ground floor (no stairs) apt. De Pijp,2579930,Veronica,,De Pijp - Rivierenbuurt,52.35477,4.90233,Entire home/apt,110,3,3,2019-09-23,0.07,1,0,0,0363 A587 26A5 12D5 76AE
30705618,Cosy Studio apt near Westerpark,229836829,Donnee,,Westerpark,52.38258,4.87104,Entire home/apt,144,2,3,2022-06-02,0.63,1,0,3,0363 2BFC 4E01 1000 6A92
30708651,"Beautiful spacious apartment in Jordaan, Amsterdam",1642527,Ben,,Westerpark,52.3738,4.87311,Entire home/apt,250,1,15,2021-09-15,0.33,1,0,1,03639F220B898C70FE74
30723226,Historical Romantic Houseboat for Couple,226181266,Carien,,Centrum-West,52.38194,4.88528,Private room,92,2,59,2022-07-22,1.31,2,55,19,0363 17DE 8290 FAC5 66EF
30733364,A house with charm in Amsterdam Noord!,50597448,Gisselle,,Oud-Noord,52.3998,4.91349,Entire home/apt,100,2,7,2022-07-24,0.16,1,189,1,0363 77C1 9957 5865 55D0
